occurrenceID;basisOfRecord;institutionCode;collectionCode;catalogNumber;recordedBy;verbatimEventDate;samplingProtocol;individualCount;preparations;identifiedBy;dateIdentified;identificationQualifier;kingdom;phylum;class;order;family;genus;specificEpithet;infraspecificEpithet;scientificName;scientificNameAuthorship;verbatimTaxonRank;taxonRank;vernacularName;sex;habitat;country;countryCode;stateProvince;county;verbatimLocality;verbatimElevation;verbatimLatitude;verbatimLongitude;verbatimCoordinateSystem;verbatimSRS;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters
UCN:MH-ORNIT:46-2300MI2008AV1060;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1060;Gutiérrez C;2001/03/19;Red de Niebla;1;Piel;Vargas I;oct. 2001;;;;Aves;;Parulidae;;;;Basileuterus fulvicauda;;;;;Indeterminado;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Cuenca media del rio Otun, vereda La Suiza, finca Santuario de Flora y Fauna Otun Quimbaya;224;"4° 44' 4.992"" N";"75° 35' 10.78"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1150;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1150;del Llano M;20/03/2001;Red de Niebla;1;Piel;Taborda A | Londoño L;oct. 2001;;;;Aves;;Parulidae;;;;Basileuterus fulvicauda;;;;;Macho;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Cuenca media del rio Otun, vereda La Suiza, finca Santuario de Flora y Fauna Otun Quimbaya;224;"4° 44' 4.992"" N";"75° 35' 10.78"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1174;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1174;Rodríguez W | Ropero L | Restrepo M | Santiago H;Mar 2001;Red de Niebla;1;Piel;Taborda A | Londoño L;oct. 2001;;;;Aves;;Parulidae;;;;Basileuterus fulvicauda;;;;;Macho;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Cuenca media del rio Otun, vereda La Suiza, finca Santuario de Flora y Fauna Otun Quimbaya;224;"4° 44' 4.992"" N";"75° 35' 10.78"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1345;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1345;Rodríguez W | Ropero L | Restrepo M | Santiago H;2001/03/19;Red de Niebla;1;Piel;Taborda A | Londoño L;oct. 2001;;;;Aves;;Parulidae;;;;Basileuterus fulvicauda;;;;;Hembra;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Cuenca media del rio Otun, vereda La Suiza, finca Santuario de Flora y Fauna Otun Quimbaya;224;"4° 44' 4.992"" N";"75° 35' 10.78"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1364;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1364;Rudas A | Giraldo D | Tuberquia D | Uribe F;Feb 2001;Red de Niebla;1;Piel;Taborda A | Londoño L;oct. 2001;;;;Aves;;Parulidae;;;;Basileuterus fulvicauda;;;;;Macho;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Cuenca media del rio Otun, vereda La Suiza, finca Santuario de Flora y Fauna Otun Quimbaya;224;"4° 44' 4.992"" N";"75° 35' 10.78"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1428;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1428;Rudas A | Giraldo D | Tuberquia D | Uribe F;May 2001;Red de Niebla;1;Piel;Taborda A | Londoño L;oct. 2001;;;;Aves;;Parulidae;;;;Basileuterus fulvicauda;;;;;Hembra;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Cuenca media del rio Otun, vereda La Suiza, finca Santuario de Flora y Fauna Otun Quimbaya;224;"4° 44' 4.992"" N";"75° 35' 10.78"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1600;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1600;Rudas A | Giraldo D | Tuberquia D | Uribe F;Mar 19, 2001;Red de Niebla;1;Piel;Taborda A | Londoño L;oct. 2001;;;;Aves;;Parulidae;;;;Basileuterus fulvicauda;;;;;Indeterminado;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Cuenca media del rio Otun, vereda La Suiza, finca Santuario de Flora y Fauna Otun Quimbaya;224;"4° 44' 4.992"" N";"75° 35' 10.78"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1641;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1641;Rudas A | Giraldo D | Tuberquia D | Uribe F;2001;Red de Niebla;1;Piel;Taborda A | Londoño L;oct. 2001;;;;Aves;;Parulidae;;;;Basileuterus fulvicauda;;;;;Macho;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Cuenca media del rio Otun, vereda La Suiza, finca Santuario de Flora y Fauna Otun Quimbaya;224;"4° 44' 4.992"" N";"75° 35' 10.78"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1684;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1684;Rudas A | Giraldo D | Tuberquia D | Uribe F;19/03/2001;Red de Niebla;1;Piel;Taborda A | Londoño L;oct. 2001;;;;Aves;;Parulidae;;;;Basileuterus fulvicauda;;;;;Macho;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Cuenca media del rio Otun, vereda La Suiza, finca Santuario de Flora y Fauna Otun Quimbaya;224;"4° 44' 4.992"" N";"75° 35' 10.78"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0382;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0382;Rudas A | Giraldo D | Tuberquia D | Uribe F;19/03/2001;Red de Niebla;1;Piel;Taborda A | Londoño L;oct. 2001;;;;Aves;;Parulidae;;;;Basileuterus rufifrons;;;;;Hembra;Bosque Montano;Colombia;CO;Antioquia;San Pedro de los Milagros;Sin datos de localidad-San Pedro de los Milagros;2508;"6° 27' 48.490"" N";"75° 33' 55.120"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0407;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0407;Gentry A | Rentería E;Feb 10, 2001;Red de Niebla;1;Piel;Alzate F | Moreno J | Gómez M;oct. 2001;;;;Aves;;Parulidae;;;;Basileuterus rufifrons;;;;;Macho;Bosque Montano;Colombia;CO;Antioquia;San Pedro de los Milagros;Sin datos de localidad-San Pedro de los Milagros;2508;"6° 27' 48.490"" N";"75° 33' 55.120"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0526;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0526;Galeano M | Martínez X | Matapí A | Anzola F | Pavón M;2001;Red de Niebla;1;Piel;Alzate F | Moreno J | Gómez M;oct. 2001;;;;Aves;;Parulidae;;;;Basileuterus rufifrons;;;;;Hembra;Bosque Montano;Colombia;CO;Antioquia;San Pedro de los Milagros;Sin datos de localidad-San Pedro de los Milagros;2508;"6° 27' 48.490"" N";"75° 33' 55.120"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0643;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0643;Rudas A | Giraldo D | Tuberquia D | Uribe F;19/03/2001;Red de Niebla;1;Piel;Vargas I;oct. 2001;;;;Aves;;Parulidae;;;;Basileuterus rufifrons;;;;;Indeterminado;Bosque Montano;Colombia;CO;Antioquia;San Pedro de los Milagros;Sin datos de localidad-San Pedro de los Milagros;2508;"6° 27' 48.490"" N";"75° 33' 55.120"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0741;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0741;Gentry A | Rentería E;Mar 2001;Red de Niebla;1;Piel;López P | Cano L | Uparela J;oct. 2001;;;;Aves;;Parulidae;;;;Basileuterus rufifrons;;;;;Macho;Bosque Montano;Colombia;CO;Antioquia;San Pedro de los Milagros;Sin datos de localidad-San Pedro de los Milagros;2508;"6° 27' 48.490"" N";"75° 33' 55.120"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0746;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0746;Rudas A | Giraldo D | Tuberquia D | Uribe F;Mar 19, 2001;Red de Niebla;1;Piel;Benavides J | Valencia A;oct. 2001;;;;Aves;;Parulidae;;;;Basileuterus rufifrons;;;;;Macho;Bosque Montano;Colombia;CO;Antioquia;San Pedro de los Milagros;Sin datos de localidad-San Pedro de los Milagros;2508;"6° 27' 48.490"" N";"75° 33' 55.120"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0851;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0851;Rudas A | Giraldo D | Tuberquia D | Uribe F;Mar 19, 2001;Red de Niebla;1;Piel;Benavides J | Valencia A;oct. 2001;;;;Aves;;Parulidae;;;;Basileuterus rufifrons;;;;;Hembra;Bosque Montano;Colombia;CO;Antioquia;San Pedro de los Milagros;Sin datos de localidad-San Pedro de los Milagros;2508;"6° 27' 48.490"" N";"75° 33' 55.120"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1135;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1135;Rudas A | Giraldo D | Tuberquia D | Uribe F;19/03/2001;Red de Niebla;1;Piel;Vargas I;oct. 2001;;;;Aves;;Parulidae;;;;Basileuterus rufifrons;;;;;Macho;Bosque Montano;Colombia;CO;Antioquia;San Pedro de los Milagros;Sin datos de localidad-San Pedro de los Milagros;2508;"6° 27' 48.490"" N";"75° 33' 55.120"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1164;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1164;Rudas A | Giraldo D | Tuberquia D | Uribe F;20/03/2001;Red de Niebla;1;Piel;Benavides J | Valencia A;oct. 2001;;;;Aves;;Parulidae;;;;Basileuterus rufifrons;;;;;Hembra;Bosque Montano;Colombia;CO;Antioquia;San Pedro de los Milagros;Sin datos de localidad-San Pedro de los Milagros;2508;"6° 27' 48.490"" N";"75° 33' 55.120"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1217;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1217;Rudas A | Giraldo D | Tuberquia D | Uribe F;Mar 2001;Red de Niebla;1;Piel;Benavides J | Valencia A;oct. 2001;;;;Aves;;Parulidae;;;;Basileuterus rufifrons;;;;;Indeterminado;Bosque Montano;Colombia;CO;Antioquia;San Pedro de los Milagros;Sin datos de localidad-San Pedro de los Milagros;2508;"6° 27' 48.490"" N";"75° 33' 55.120"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1283;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1283;Rudas A | Giraldo D | Tuberquia D | Uribe F;2001/03/19;Red de Niebla;1;Piel;Benavides J | Valencia A;oct. 2001;;;;Aves;;Parulidae;;;;Basileuterus rufifrons;;;;;Macho;Bosque Montano;Colombia;CO;Antioquia;San Pedro de los Milagros;Sin datos de localidad-San Pedro de los Milagros;2508;"6° 27' 48.490"" N";"75° 33' 55.120"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1286;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1286;Gentry A | Rentería E;2001/03/19;Red de Niebla;1;Piel;Betancur J | Salinas N | Díaz R | Cordero Z;oct. 2001;;;;Aves;;Parulidae;;;;Basileuterus rufifrons;;;;;Macho;Bosque Montano;Colombia;CO;Antioquia;San Pedro de los Milagros;Sin datos de localidad-San Pedro de los Milagros;2508;"6° 27' 48.490"" N";"75° 33' 55.120"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1394;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1394;Gentry A | Rentería E;20/03/2001;Red de Niebla;1;Piel;Morales P | Valencia R;oct. 2001;;;;Aves;;Parulidae;;;;Basileuterus rufifrons;;;;;Hembra;Bosque Montano;Colombia;CO;Antioquia;San Pedro de los Milagros;Sin datos de localidad-San Pedro de los Milagros;2508;"6° 27' 48.490"" N";"75° 33' 55.120"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1421;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1421;Rudas A | Giraldo D | Tuberquia D | Uribe F;Mar 2001;Red de Niebla;1;Piel;Rivera A | Granada J;oct. 2001;;;;Aves;;Parulidae;;;;Basileuterus rufifrons;;;;;Macho;Bosque Montano;Colombia;CO;Antioquia;San Pedro de los Milagros;Sin datos de localidad-San Pedro de los Milagros;2508;"6° 27' 48.490"" N";"75° 33' 55.120"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1511;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1511;Rudas A | Giraldo D | Tuberquia D | Uribe F;2001/03/19;Red de Niebla;1;Piel;Rivera A | Granada J;oct. 2001;;;;Aves;;Parulidae;;;;Basileuterus rufifrons;;;;;Hembra;Bosque Montano;Colombia;CO;Antioquia;San Pedro de los Milagros;Sin datos de localidad-San Pedro de los Milagros;2508;"6° 27' 48.490"" N";"75° 33' 55.120"" W";;;;;
UCN:MH-HERP:46-2300MI2008AN0059;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008AN0059;Vélez J | López A | Vesga A;19/03/2001;;1;Animal entero (ETOH - Etanol);Roldán F | García L | Sylva G;oct. 2001;;;;Amphibia;;Dendrobatidae;;;;Colostethus inguinalis;;;;;Macho;Bosque Húmedo;Colombia;CO;Antioquia;Salgar;Entre Salgar y Bolívar, 6 km abajo de Salgar, 2 km más allá del cruce de la carretera a Bolívar y la carretera a Salgar, en la carretera principal;1966;5° 55' N;76° 0' W;;;;;
UCN:MH-HERP:46-2300MI2008AN0078;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008AN0078;Orozco C | Tobón L | Henao L;20/03/2001;;1;Animal entero (ETOH - Etanol);Agudelo R;oct. 2001;;;;Amphibia;;Dendrobatidae;;;;Colostethus inguinalis;;;;;Hembra;Bosque Húmedo;Colombia;CO;Antioquia;Salgar;Entre Salgar y Bolívar, 6 km abajo de Salgar, 2 km más allá del cruce de la carretera a Bolívar y la carretera a Salgar, en la carretera principal;1966;5° 55' N;76° 0' W;;;;;
UCN:MH-HERP:46-2300MI2008AN0079;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008AN0079;David H | Idárraga J;Mar 2001;;1;Animal entero (ETOH - Etanol);Echavarría | Varón T | Morales L;oct. 2001;;;;Amphibia;;Dendrobatidae;;;;Colostethus inguinalis;;;;;Macho;Bosque Húmedo;Colombia;CO;Antioquia;Salgar;Entre Salgar y Bolívar, 6 km abajo de Salgar, 2 km más allá del cruce de la carretera a Bolívar y la carretera a Salgar, en la carretera principal;1966;5° 55' N;76° 0' W;;;;;
UCN:MH-HERP:46-2300MI2008AN0101;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008AN0101;David H | Idárraga J;2001/03/19;;1;Animal entero (ETOH - Etanol);Echavarría | Varón T | Morales L;oct. 2001;;;;Amphibia;;Dendrobatidae;;;;Colostethus inguinalis;;;;;Hembra;Bosque Húmedo;Colombia;CO;Antioquia;Salgar;Entre Salgar y Bolívar, 6 km abajo de Salgar, 2 km más allá del cruce de la carretera a Bolívar y la carretera a Salgar, en la carretera principal;1966;5° 55' N;76° 0' W;;;;;
UCN:MH-ORNIT:46-2300MI2008AV0148;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0148;Vargas I;19/03/2001;Red de Niebla;1;Piel;Gómez A | Giraldo D | Henao B | Duque P;oct. 2001;;;;Aves;;Parulidae;;;;Dendroica castanea;;;;;Hembra;Bosque Húmedo premontano;Colombia;CO;Antioquia;Támesis;Vereda San Luis parte alta, finca Cristo Rey;1916;"5° 40' 21.1"" N";"75° 43' 22.4"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1309;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1309;Vargas I;Feb 10, 2001;Red de Niebla;1;Piel;Vargas I;oct. 2001;;;;Aves;;Parulidae;;;;Dendroica castanea;;;;;Indeterminado;Bosque Húmedo premontano;Colombia;CO;Antioquia;Támesis;Vereda San Luis parte alta, finca Cristo Rey;1916;"5° 40' 21.1"" N";"75° 43' 22.4"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1340;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1340;Arroyave F;2001;Red de Niebla;1;Piel;Vargas I;oct. 2001;;;;Aves;;Parulidae;;;;Dendroica castanea;;;;;Macho;Bosque Húmedo premontano;Colombia;CO;Antioquia;Támesis;Vereda San Luis parte alta, finca Cristo Rey;1916;"5° 40' 21.1"" N";"75° 43' 22.4"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1367;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1367;Betancur J | Uribe C;19/03/2001;Red de Niebla;1;Piel;Vargas I;oct. 2001;;;;Aves;;Parulidae;;;;Dendroica castanea;;;;;Macho;Bosque Húmedo premontano;Colombia;CO;Antioquia;Támesis;Vereda San Luis parte alta, finca Cristo Rey;1916;"5° 40' 21.1"" N";"75° 43' 22.4"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0048;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0048;Betancur J | Mejía J | Wills A;Mar 2001;Red de Niebla;1;Piel;Calle Z | Vargas W;oct. 2001;;;;Aves;;Parulidae;;;;Dendroica fusca;;;;;Hembra;;Colombia;CO;Risaralda;Pereira;Vereda La Suiza, finca Cartón de Colombia;224;"4° 43' 38"" N";"75° 36' 5"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0127;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0127;Velásquez C | Soto A | García A;Mar 19, 2001;Red de Niebla;1;Piel;Vargas I;oct. 2001;;;;Aves;;Parulidae;;;;Dendroica fusca;;;;;Macho;;Colombia;CO;Risaralda;Pereira;Vereda La Suiza, finca Cartón de Colombia;224;"4° 43' 38"" N";"75° 36' 5"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0252;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0252;Velásquez C | Soto A | García A;Mar 19, 2001;Red de Niebla;1;Piel;Betancur J | Churchill S;oct. 2001;;;;Aves;;Parulidae;;;;Dendroica fusca;;;;;Hembra;;Colombia;CO;Risaralda;Pereira;Vereda La Suiza, finca Cartón de Colombia;224;"4° 43' 38"" N";"75° 36' 5"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1281;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1281;Velásquez C | Soto A | García A;19/03/2001;Red de Niebla;1;Piel;Betancur J | Churchill S;oct. 2001;;;;Aves;;Parulidae;;;;Dendroica fusca;;;;;Indeterminado;;Colombia;CO;Risaralda;Pereira;Vereda La Suiza, finca Cartón de Colombia;224;"4° 43' 38"" N";"75° 36' 5"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1085;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1085;Franco P | Bello A | Prieto A | Rivera O | López C;Mar 2001;Red de Niebla;1;Piel;Albert L | Folsom J | Brand J | Sánchez D;oct. 2001;;;;Aves;;Picidae;;;;Celeus loricatus;;;;;Indeterminado;Bosque Húmedo premontano;Colombia;CO;Antioquia;Medellín;Reserva de Arví;2531;"6° 15' 38"" N";"75° 30' 58"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0222;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0222;Vargas I;2001;Red de Niebla;1;Piel;Fonnegra R | Roldán F;oct. 2001;;;;Aves;;Picidae;;;;Colaptes punctigula;;;;;Macho;;Colombia;CO;Caldas;La Dorada;Corregimiento Gaurinocito, charca de Guarinocito entre la desembocadura de quebrada Burras y su extremo oriental;205;"5° 20' 9.640"" N";"74° 44' 12.440"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0898;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0898;Fonnegra R | Henao A | Barrientos L;19/03/2001;Red de Niebla;1;Piel;Zarucchi J | Correa H | Quiroga G;oct. 2001;;;;Aves;;Picidae;;;;Colaptes punctigula;;;;;Hembra;;Colombia;CO;Caldas;La Dorada;Corregimiento Gaurinocito, charca de Guarinocito entre la desembocadura de quebrada Burras y su extremo oriental;205;"5° 20' 9.640"" N";"74° 44' 12.440"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1440;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1440;Vélez J | López A | Vesga A;19/03/2001;Red de Niebla;1;Piel;Callejas R | Balslev H;oct. 2001;;;;Aves;;Picidae;;;;Colaptes punctigula;;;;;Indeterminado;;Colombia;CO;Caldas;La Dorada;Corregimiento Gaurinocito, charca de Guarinocito entre la desembocadura de quebrada Burras y su extremo oriental;205;"5° 20' 9.640"" N";"74° 44' 12.440"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1528;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1528;Castaño N | Moreno E;Feb 2001;Red de Niebla;1;Piel;Ramírez J | Muñoz E | Cruz M | Villa M;oct. 2001;;;;Aves;;Picidae;;;;Dryocopus lineatus;;;;;Macho;Bosque Húmedo premontano;Colombia;CO;Antioquia;Frontino;Sector Venados;1151;6° 33' N;76° 19' W;;;;;
UCN:MH-ORNIT:46-2300MI2008AV0031;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0031;Gentry A | Rentería E;2001;Red de Niebla;1;Piel;Taborda A | Londoño L;oct. 2001;;;;Aves;;Psittacidae;;;;Brotogeris jugularis;;;;;Hembra;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados;225;"4° 52' 26"" N";"75° 31' 21"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0085;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0085;Mora V | Cardona F;19/03/2001;Red de Niebla;1;Piel;Taborda A | Londoño L;oct. 2001;;;;Aves;;Psittacidae;;;;Brotogeris jugularis;;;;;Indeterminado;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados;225;"4° 52' 26"" N";"75° 31' 21"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0087;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0087;Giraldo D;19/03/2001;Red de Niebla;1;Piel;Taborda A | Londoño L;oct. 2001;;;;Aves;;Psittacidae;;;;Brotogeris jugularis;;;;;Macho;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados;225;"4° 52' 26"" N";"75° 31' 21"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0140;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0140;Giraldo D;Feb 10, 2001;Red de Niebla;1;Piel;Taborda A | Londoño L;oct. 2001;;;;Aves;;Psittacidae;;;;Brotogeris jugularis;;;;;Macho;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados;225;"4° 52' 26"" N";"75° 31' 21"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0180;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0180;Rudas A | Giraldo D | Tuberquia D | Uribe F;2001;Red de Niebla;1;Piel;Taborda A | Londoño L;oct. 2001;;;;Aves;;Psittacidae;;;;Brotogeris jugularis;;;;;Hembra;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados;225;"4° 52' 26"" N";"75° 31' 21"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0288;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0288;Rudas A | Giraldo D | Tuberquia D | Uribe F;19/03/2001;Red de Niebla;1;Piel;Taborda A | Londoño L;oct. 2001;;;;Aves;;Psittacidae;;;;Brotogeris jugularis;;;;;Macho;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados;225;"4° 52' 26"" N";"75° 31' 21"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0308;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0308;Rudas A | Giraldo D | Tuberquia D | Uribe F;Mar 2001;Red de Niebla;1;Piel;Taborda A | Londoño L;oct. 2001;;;;Aves;;Psittacidae;;;;Brotogeris jugularis;;;;;Hembra;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados;225;"4° 52' 26"" N";"75° 31' 21"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0363;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0363;Rudas A | Giraldo D | Tuberquia D | Uribe F;Mar 19, 2001;Red de Niebla;1;Piel;Taborda A | Londoño L;oct. 2001;;;;Aves;;Psittacidae;;;;Brotogeris jugularis;;;;;Indeterminado;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados;225;"4° 52' 26"" N";"75° 31' 21"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0408;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0408;Vargas I;Mar 19, 2001;Red de Niebla;1;Piel;Taborda A | Londoño L;oct. 2001;;;;Aves;;Psittacidae;;;;Brotogeris jugularis;;;;;Macho;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados;225;"4° 52' 26"" N";"75° 31' 21"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0473;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0473;Vargas I;19/03/2001;Red de Niebla;1;Piel;Taborda A | Londoño L;oct. 2001;;;;Aves;;Psittacidae;;;;Brotogeris jugularis;;;;;Macho;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados;225;"4° 52' 26"" N";"75° 31' 21"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0553;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0553;Vargas I;20/03/2001;Red de Niebla;1;Piel;Taborda A | Londoño L;oct. 2001;;;;Aves;;Psittacidae;;;;Brotogeris jugularis;;;;;Hembra;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados;225;"4° 52' 26"" N";"75° 31' 21"" W";;;;;
