occurrenceID,basisOfRecord,institutionCode,collectionCode,catalogNumber,type,collectionID,recordedBy,verbatimEventDate,samplingProtocol,individualCount,preparations,identifiedBy,dateIdentified,identificationQualifier,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,verbatimTaxonRank,taxonRank,vernacularName,sex,habitat,country,countryCode,stateProvince,county,verbatimLocality,verbatimElevation,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters
UCN:MH-ORNIT:46-2300MI2008AV1135,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1135,Objeto físico,RNC:123,Rudas A | Giraldo D | Tuberquia D | Uribe F,19/03/2001,Red de Niebla,1,Piel,Vargas I,oct. 2001,,,,Aves,,Parulidae,,,,Basileuterus rufifrons,,,,,Macho,Bosque Montano,Colombia,CO,Antioquia,San Pedro de los Milagros,Sin datos de localidad-San Pedro de los Milagros,2508,"6° 27' 48.490"" N","75° 33' 55.120"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1164,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1164,Objeto físico,RNC:123,Rudas A | Giraldo D | Tuberquia D | Uribe F,20/03/2001,Red de Niebla,1,Piel,Benavides J | Valencia A,oct. 2001,,,,Aves,,Parulidae,,,,Basileuterus rufifrons,,,,,Hembra,Bosque Montano,Colombia,CO,Antioquia,San Pedro de los Milagros,Sin datos de localidad-San Pedro de los Milagros,2508,"6° 27' 48.490"" N","75° 33' 55.120"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1217,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1217,Objeto físico,RNC:123,Rudas A | Giraldo D | Tuberquia D | Uribe F,Mar 2001,Red de Niebla,1,Piel,Benavides J | Valencia A,oct. 2001,,,,Aves,,Parulidae,,,,Basileuterus rufifrons,,,,,Indeterminado,Bosque Montano,Colombia,CO,Antioquia,San Pedro de los Milagros,Sin datos de localidad-San Pedro de los Milagros,2508,"6° 27' 48.490"" N","75° 33' 55.120"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1283,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1283,Objeto físico,RNC:123,Rudas A | Giraldo D | Tuberquia D | Uribe F,2001/03/19,Red de Niebla,1,Piel,Benavides J | Valencia A,oct. 2001,,,,Aves,,Parulidae,,,,Basileuterus rufifrons,,,,,Macho,Bosque Montano,Colombia,CO,Antioquia,San Pedro de los Milagros,Sin datos de localidad-San Pedro de los Milagros,2508,"6° 27' 48.490"" N","75° 33' 55.120"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1286,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1286,Objeto físico,RNC:123,Gentry A | Rentería E,2001/03/19,Red de Niebla,1,Piel,Betancur J | Salinas N | Díaz R | Cordero Z,oct. 2001,,,,Aves,,Parulidae,,,,Basileuterus rufifrons,,,,,Macho,Bosque Montano,Colombia,CO,Antioquia,San Pedro de los Milagros,Sin datos de localidad-San Pedro de los Milagros,2508,"6° 27' 48.490"" N","75° 33' 55.120"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1394,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1394,Objeto físico,RNC:123,Gentry A | Rentería E,20/03/2001,Red de Niebla,1,Piel,Morales P | Valencia R,oct. 2001,,,,Aves,,Parulidae,,,,Basileuterus rufifrons,,,,,Hembra,Bosque Montano,Colombia,CO,Antioquia,San Pedro de los Milagros,Sin datos de localidad-San Pedro de los Milagros,2508,"6° 27' 48.490"" N","75° 33' 55.120"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1421,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1421,Objeto físico,RNC:123,Rudas A | Giraldo D | Tuberquia D | Uribe F,Mar 2001,Red de Niebla,1,Piel,Rivera A | Granada J,oct. 2001,,,,Aves,,Parulidae,,,,Basileuterus rufifrons,,,,,Macho,Bosque Montano,Colombia,CO,Antioquia,San Pedro de los Milagros,Sin datos de localidad-San Pedro de los Milagros,2508,"6° 27' 48.490"" N","75° 33' 55.120"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1511,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1511,Objeto físico,RNC:123,Rudas A | Giraldo D | Tuberquia D | Uribe F,2001/03/19,Red de Niebla,1,Piel,Rivera A | Granada J,oct. 2001,,,,Aves,,Parulidae,,,,Basileuterus rufifrons,,,,,Hembra,Bosque Montano,Colombia,CO,Antioquia,San Pedro de los Milagros,Sin datos de localidad-San Pedro de los Milagros,2508,"6° 27' 48.490"" N","75° 33' 55.120"" W",,,,,
UCN:MH-HERP:46-2300MI2008AN0059,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-HERP,46-2300MI2008AN0059,Objeto físico,RNC:123,Vélez J | López A | Vesga A,19/03/2001,,1,Animal entero (ETOH - Etanol),Roldán F | García L | Sylva G,oct. 2001,,,,Amphibia,,Dendrobatidae,,,,Colostethus inguinalis,,,,,Macho,Bosque Húmedo,Colombia,CO,Antioquia,Salgar,"Entre Salgar y Bolívar, 6 km abajo de Salgar, 2 km más allá del cruce de la carretera a Bolívar y la carretera a Salgar, en la carretera principal",1966,5° 55' N,76° 0' W,,,,,
UCN:MH-HERP:46-2300MI2008AN0078,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-HERP,46-2300MI2008AN0078,Objeto físico,RNC:123,Orozco C | Tobón L | Henao L,20/03/2001,,1,Animal entero (ETOH - Etanol),Agudelo R,oct. 2001,,,,Amphibia,,Dendrobatidae,,,,Colostethus inguinalis,,,,,Hembra,Bosque Húmedo,Colombia,CO,Antioquia,Salgar,"Entre Salgar y Bolívar, 6 km abajo de Salgar, 2 km más allá del cruce de la carretera a Bolívar y la carretera a Salgar, en la carretera principal",1966,5° 55' N,76° 0' W,,,,,
UCN:MH-HERP:46-2300MI2008AN0079,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-HERP,46-2300MI2008AN0079,Objeto físico,RNC:123,David H | Idárraga J,Mar 2001,,1,Animal entero (ETOH - Etanol),Echavarría | Varón T | Morales L,oct. 2001,,,,Amphibia,,Dendrobatidae,,,,Colostethus inguinalis,,,,,Macho,Bosque Húmedo,Colombia,CO,Antioquia,Salgar,"Entre Salgar y Bolívar, 6 km abajo de Salgar, 2 km más allá del cruce de la carretera a Bolívar y la carretera a Salgar, en la carretera principal",1966,5° 55' N,76° 0' W,,,,,
UCN:MH-HERP:46-2300MI2008AN0101,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-HERP,46-2300MI2008AN0101,Objeto físico,RNC:123,David H | Idárraga J,2001/03/19,,1,Animal entero (ETOH - Etanol),Echavarría | Varón T | Morales L,oct. 2001,,,,Amphibia,,Dendrobatidae,,,,Colostethus inguinalis,,,,,Hembra,Bosque Húmedo,Colombia,CO,Antioquia,Salgar,"Entre Salgar y Bolívar, 6 km abajo de Salgar, 2 km más allá del cruce de la carretera a Bolívar y la carretera a Salgar, en la carretera principal",1966,5° 55' N,76° 0' W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV0148,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0148,Objeto físico,RNC:123,Vargas I,19/03/2001,Red de Niebla,1,Piel,Gómez A | Giraldo D | Henao B | Duque P,oct. 2001,,,,Aves,,Parulidae,,,,Dendroica castanea,,,,,Hembra,Bosque Húmedo premontano,Colombia,CO,Antioquia,Támesis,"Vereda San Luis parte alta, finca Cristo Rey",1916,"5° 40' 21.1"" N","75° 43' 22.4"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1309,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1309,Objeto físico,RNC:123,Vargas I,"Feb 10, 2001",Red de Niebla,1,Piel,Vargas I,oct. 2001,,,,Aves,,Parulidae,,,,Dendroica castanea,,,,,Indeterminado,Bosque Húmedo premontano,Colombia,CO,Antioquia,Támesis,"Vereda San Luis parte alta, finca Cristo Rey",1916,"5° 40' 21.1"" N","75° 43' 22.4"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1340,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1340,Objeto físico,RNC:123,Arroyave F,2001,Red de Niebla,1,Piel,Vargas I,oct. 2001,,,,Aves,,Parulidae,,,,Dendroica castanea,,,,,Macho,Bosque Húmedo premontano,Colombia,CO,Antioquia,Támesis,"Vereda San Luis parte alta, finca Cristo Rey",1916,"5° 40' 21.1"" N","75° 43' 22.4"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1367,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1367,Objeto físico,RNC:123,Betancur J | Uribe C,19/03/2001,Red de Niebla,1,Piel,Vargas I,oct. 2001,,,,Aves,,Parulidae,,,,Dendroica castanea,,,,,Macho,Bosque Húmedo premontano,Colombia,CO,Antioquia,Támesis,"Vereda San Luis parte alta, finca Cristo Rey",1916,"5° 40' 21.1"" N","75° 43' 22.4"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0048,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0048,Objeto físico,RNC:123,Betancur J | Mejía J | Wills A,Mar 2001,Red de Niebla,1,Piel,Calle Z | Vargas W,oct. 2001,,,,Aves,,Parulidae,,,,Dendroica fusca,,,,,Hembra,,Colombia,CO,Risaralda,Pereira,"Vereda La Suiza, finca Cartón de Colombia",224,"4° 43' 38"" N","75° 36' 5"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0127,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0127,Objeto físico,RNC:123,Velásquez C | Soto A | García A,"Mar 19, 2001",Red de Niebla,1,Piel,Vargas I,oct. 2001,,,,Aves,,Parulidae,,,,Dendroica fusca,,,,,Macho,,Colombia,CO,Risaralda,Pereira,"Vereda La Suiza, finca Cartón de Colombia",224,"4° 43' 38"" N","75° 36' 5"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0252,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0252,Objeto físico,RNC:123,Velásquez C | Soto A | García A,"Mar 19, 2001",Red de Niebla,1,Piel,Betancur J | Churchill S,oct. 2001,,,,Aves,,Parulidae,,,,Dendroica fusca,,,,,Hembra,,Colombia,CO,Risaralda,Pereira,"Vereda La Suiza, finca Cartón de Colombia",224,"4° 43' 38"" N","75° 36' 5"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1281,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1281,Objeto físico,RNC:123,Velásquez C | Soto A | García A,19/03/2001,Red de Niebla,1,Piel,Betancur J | Churchill S,oct. 2001,,,,Aves,,Parulidae,,,,Dendroica fusca,,,,,Indeterminado,,Colombia,CO,Risaralda,Pereira,"Vereda La Suiza, finca Cartón de Colombia",224,"4° 43' 38"" N","75° 36' 5"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1085,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1085,Objeto físico,RNC:123,Franco P | Bello A | Prieto A | Rivera O | López C,Mar 2001,Red de Niebla,1,Piel,Albert L | Folsom J | Brand J | Sánchez D,oct. 2001,,,,Aves,,Picidae,,,,Celeus loricatus,,,,,Indeterminado,Bosque Húmedo premontano,Colombia,CO,Antioquia,Medellín,Reserva de Arví,2531,"6° 15' 38"" N","75° 30' 58"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0222,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0222,Objeto físico,RNC:123,Vargas I,2001,Red de Niebla,1,Piel,Fonnegra R | Roldán F,oct. 2001,,,,Aves,,Picidae,,,,Colaptes punctigula,,,,,Macho,,Colombia,CO,Caldas,La Dorada,"Corregimiento Gaurinocito, charca de Guarinocito entre la desembocadura de quebrada Burras y su extremo oriental",205,"5° 20' 9.640"" N","74° 44' 12.440"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0898,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0898,Objeto físico,RNC:123,Fonnegra R | Henao A | Barrientos L,19/03/2001,Red de Niebla,1,Piel,Zarucchi J | Correa H | Quiroga G,oct. 2001,,,,Aves,,Picidae,,,,Colaptes punctigula,,,,,Hembra,,Colombia,CO,Caldas,La Dorada,"Corregimiento Gaurinocito, charca de Guarinocito entre la desembocadura de quebrada Burras y su extremo oriental",205,"5° 20' 9.640"" N","74° 44' 12.440"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1440,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1440,Objeto físico,RNC:123,Vélez J | López A | Vesga A,19/03/2001,Red de Niebla,1,Piel,Callejas R | Balslev H,oct. 2001,,,,Aves,,Picidae,,,,Colaptes punctigula,,,,,Indeterminado,,Colombia,CO,Caldas,La Dorada,"Corregimiento Gaurinocito, charca de Guarinocito entre la desembocadura de quebrada Burras y su extremo oriental",205,"5° 20' 9.640"" N","74° 44' 12.440"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1528,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1528,Objeto físico,RNC:123,Castaño N | Moreno E,Feb 2001,Red de Niebla,1,Piel,Ramírez J | Muñoz E | Cruz M | Villa M,oct. 2001,,,,Aves,,Picidae,,,,Dryocopus lineatus,,,,,Macho,Bosque Húmedo premontano,Colombia,CO,Antioquia,Frontino,Sector Venados,1151,6° 33' N,76° 19' W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV0031,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0031,Objeto físico,RNC:123,Gentry A | Rentería E,2001,Red de Niebla,1,Piel,Taborda A | Londoño L,oct. 2001,,,,Aves,,Psittacidae,,,,Brotogeris jugularis,,,,,Hembra,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados",225,"4° 52' 26"" N","75° 31' 21"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0085,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0085,Objeto físico,RNC:123,Mora V | Cardona F,19/03/2001,Red de Niebla,1,Piel,Taborda A | Londoño L,oct. 2001,,,,Aves,,Psittacidae,,,,Brotogeris jugularis,,,,,Indeterminado,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados",225,"4° 52' 26"" N","75° 31' 21"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0087,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0087,Objeto físico,RNC:123,Giraldo D,19/03/2001,Red de Niebla,1,Piel,Taborda A | Londoño L,oct. 2001,,,,Aves,,Psittacidae,,,,Brotogeris jugularis,,,,,Macho,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados",225,"4° 52' 26"" N","75° 31' 21"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0140,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0140,Objeto físico,RNC:123,Giraldo D,"Feb 10, 2001",Red de Niebla,1,Piel,Taborda A | Londoño L,oct. 2001,,,,Aves,,Psittacidae,,,,Brotogeris jugularis,,,,,Macho,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados",225,"4° 52' 26"" N","75° 31' 21"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0180,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0180,Objeto físico,RNC:123,Rudas A | Giraldo D | Tuberquia D | Uribe F,2001,Red de Niebla,1,Piel,Taborda A | Londoño L,oct. 2001,,,,Aves,,Psittacidae,,,,Brotogeris jugularis,,,,,Hembra,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados",225,"4° 52' 26"" N","75° 31' 21"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0288,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0288,Objeto físico,RNC:123,Rudas A | Giraldo D | Tuberquia D | Uribe F,19/03/2001,Red de Niebla,1,Piel,Taborda A | Londoño L,oct. 2001,,,,Aves,,Psittacidae,,,,Brotogeris jugularis,,,,,Macho,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados",225,"4° 52' 26"" N","75° 31' 21"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0308,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0308,Objeto físico,RNC:123,Rudas A | Giraldo D | Tuberquia D | Uribe F,Mar 2001,Red de Niebla,1,Piel,Taborda A | Londoño L,oct. 2001,,,,Aves,,Psittacidae,,,,Brotogeris jugularis,,,,,Hembra,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados",225,"4° 52' 26"" N","75° 31' 21"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0363,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0363,Objeto físico,RNC:123,Rudas A | Giraldo D | Tuberquia D | Uribe F,"Mar 19, 2001",Red de Niebla,1,Piel,Taborda A | Londoño L,oct. 2001,,,,Aves,,Psittacidae,,,,Brotogeris jugularis,,,,,Indeterminado,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados",225,"4° 52' 26"" N","75° 31' 21"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0408,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0408,Objeto físico,RNC:123,Vargas I,"Mar 19, 2001",Red de Niebla,1,Piel,Taborda A | Londoño L,oct. 2001,,,,Aves,,Psittacidae,,,,Brotogeris jugularis,,,,,Macho,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados",225,"4° 52' 26"" N","75° 31' 21"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0473,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0473,Objeto físico,RNC:123,Vargas I,19/03/2001,Red de Niebla,1,Piel,Taborda A | Londoño L,oct. 2001,,,,Aves,,Psittacidae,,,,Brotogeris jugularis,,,,,Macho,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados",225,"4° 52' 26"" N","75° 31' 21"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0553,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0553,Objeto físico,RNC:123,Vargas I,20/03/2001,Red de Niebla,1,Piel,Taborda A | Londoño L,oct. 2001,,,,Aves,,Psittacidae,,,,Brotogeris jugularis,,,,,Hembra,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados",225,"4° 52' 26"" N","75° 31' 21"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0576,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0576,Objeto físico,RNC:123,Velásquez C | Correa E | Ramírez J,Mar 2001,Red de Niebla,1,Piel,Taborda A | Londoño L,oct. 2001,,,,Aves,,Psittacidae,,,,Brotogeris jugularis,,,,,Macho,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados",225,"4° 52' 26"" N","75° 31' 21"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0649,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0649,Objeto físico,RNC:123,Velásquez C | Correa E | Ramírez J,2001/03/19,Red de Niebla,1,Piel,Montoya M | Restrepo J,oct. 2001,,,,Aves,,Psittacidae,,,,Brotogeris jugularis,,,,,Hembra,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados",225,"4° 52' 26"" N","75° 31' 21"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0790,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0790,Objeto físico,RNC:123,Velásquez C | Correa E | Ramírez J,2001/03/19,Red de Niebla,1,Piel,Vargas I,oct. 2001,,,,Aves,,Psittacidae,,,,Brotogeris jugularis,,,,,Indeterminado,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados",225,"4° 52' 26"" N","75° 31' 21"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0809,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0809,Objeto físico,RNC:123,Velásquez C | Correa E | Ramírez J,20/03/2001,Red de Niebla,1,Piel,Beltran N,oct. 2001,,,,Aves,,Psittacidae,,,,Brotogeris jugularis,,,,,Macho,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados",225,"4° 52' 26"" N","75° 31' 21"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0882,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0882,Objeto físico,RNC:123,Velásquez C | Correa E | Ramírez J,Mar 2001,Red de Niebla,1,Piel,Sánchez C | Salazar H,oct. 2001,,,,Aves,,Psittacidae,,,,Brotogeris jugularis,,,,,Macho,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados",225,"4° 52' 26"" N","75° 31' 21"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0997,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0997,Objeto físico,RNC:123,Velásquez C | Correa E | Ramírez J,2001/03/19,Red de Niebla,1,Piel,Sánchez C | Salazar H,oct. 2001,,,,Aves,,Psittacidae,,,,Brotogeris jugularis,,,,,Hembra,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados",225,"4° 52' 26"" N","75° 31' 21"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1048,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1048,Objeto físico,RNC:123,Velásquez C | Correa E | Ramírez J,Feb 2001,Red de Niebla,1,Piel,Sánchez C | Salazar H,oct. 2001,,,,Aves,,Psittacidae,,,,Brotogeris jugularis,,,,,Macho,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados",225,"4° 52' 26"" N","75° 31' 21"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1106,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1106,Objeto físico,RNC:123,Velásquez C | Correa E | Ramírez J,May 2001,Red de Niebla,1,Piel,Jurado L | Gallego R | López W | López J,oct. 2001,,,,Aves,,Psittacidae,,,,Brotogeris jugularis,,,,,Hembra,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados",225,"4° 52' 26"" N","75° 31' 21"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1122,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1122,Objeto físico,RNC:123,Velásquez C | Correa E | Ramírez J,"Mar 19, 2001",Red de Niebla,1,Piel,Idárraga A | Rodríguez W | Díaz O | Urrea L | Carmona D | Rivera A | Parra R,oct. 2001,,,,Aves,,Psittacidae,,,,Brotogeris jugularis,,,,,Indeterminado,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Vereda La Linda, parque natural municipal Campo Alegre, finca La Granja, segunda estación a 40 minutos a pie de la casa en el camino que conduce al Parque Los Nevados",225,"4° 52' 26"" N","75° 31' 21"" W",,,,,
